"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud107",,,,"User:","gsd"
"Cmdline:","dstat --time --cpu --mem --net --disk --swap --output /mnt/nvme/tracing_data/sysdig/dstat.csv",,,,"Date:","31 May 2023 14:27:47 WEST"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"swap",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","used","free"
31-05 14:36:13,18.593,80.905,0.503,0,0,1760714752,13177778176,45010944,1427415040,32932,2051743,0,0,43393024,984207360,
31-05 14:36:14,16.459,79.800,1.247,2.494,0,1761124352,13161312256,45137920,1443340288,12687,906315,0,31129600,43393024,984207360,
31-05 14:36:15,17.043,82.957,0,0,0,1762336768,13144424448,45137920,1458778112,25129,1399942,0,0,43393024,984207360,
31-05 14:36:16,20.551,78.947,0.501,0,0,1762287616,13148037120,45137920,1454985216,32123,2058209,0,0,43393024,984207360,
31-05 14:36:17,21.608,77.638,0.754,0,0,1761615872,13160189952,45137920,1443504128,37433,2470313,0,0,43393024,984207360,
31-05 14:36:18,19.144,80.353,0.504,0,0,1760505856,13158998016,45137920,1445806080,32417,1811872,0,0,43393024,984207360,
31-05 14:36:19,19.598,77.638,0.754,2.010,0,1760849920,13168340992,45264896,1435992064,36974,2544715,0,32698368,43393024,984207360,
31-05 14:36:20,19,80.750,0.250,0,0,1759526912,13159915520,45264896,1445740544,36255,2215551,0,0,43393024,984207360,
31-05 14:36:21,19.652,80.100,0.249,0,0,1762168832,13160194048,45264896,1442820096,28126,1893813,0,0,43393024,984207360,
31-05 14:36:22,19.192,80.303,0.505,0,0,1762385920,13161177088,45264896,1441619968,36158,2305364,0,0,43393024,984207360,
31-05 14:36:23,21.053,78.446,0.501,0,0,1761878016,13172338688,45264896,1430966272,39929,2634812,0,0,43393024,984207360,
31-05 14:36:24,18.500,77.750,0.500,3.250,0,1760968704,13166710784,45391872,1437376512,27852,1646434,0,56451072,43393024,984207360,
31-05 14:36:25,19.451,80.050,0.499,0,0,1760940032,13154496512,45391872,1449619456,32580,1893403,0,0,43393024,984207360,
31-05 14:36:26,21,78.750,0.250,0,0,1761423360,13153284096,45391872,1450348544,35988,2470120,0,0,43393024,984207360,
31-05 14:36:27,17.839,81.407,0.754,0,0,1760460800,13151342592,45391872,1453252608,27562,1647045,0,0,43393024,984207360,
31-05 14:36:28,20.603,78.894,0.503,0,0,1761632256,13152059392,45391872,1451364352,37933,2469437,0,0,43393024,984207360,
31-05 14:36:29,20.449,75.312,1.995,2.244,0,1759870976,13157425152,45518848,1447632896,35346,2305077,0,30826496,43393024,984207360,
31-05 14:36:30,17.750,81.750,0.500,0,0,1760022528,13157888000,45518848,1447018496,31596,2058836,0,0,43393024,984207360,
31-05 14:36:31,19.849,79.899,0.251,0,0,1760489472,13159129088,45518848,1445310464,32616,1981454,0,0,43393024,984207360,
31-05 14:36:32,21,78.250,0.750,0,0,1760833536,13168402432,45518848,1435693056,35945,2387673,0,0,43393024,984207360,
31-05 14:36:33,22.362,77.387,0.251,0,0,1760387072,13153423360,45518848,1451118592,34843,2306229,0,0,43393024,984207360,
31-05 14:36:34,20,77,0.750,2.250,0,1762836480,13154443264,45645824,1447522304,36426,2388242,0,30793728,43393024,984207360,
31-05 14:36:35,19.250,79.750,1,0,0,1761587200,13153464320,45645824,1449750528,38566,2552494,0,0,43393024,984207360,
31-05 14:36:36,21.053,78.446,0.501,0,0,1761230848,13141405696,45645824,1462165504,34130,2140205,0,0,43393024,984207360,
31-05 14:36:37,21.357,78.392,0.251,0,0,1761103872,13135917056,45645824,1467707392,37712,2470154,0,0,43393024,984207360,
31-05 14:36:38,20.301,78.697,1.003,0,0,1762299904,13157306368,45645824,1445097472,40168,2306231,0,0,43393024,984207360,
31-05 14:36:39,17.424,79.040,1.010,2.525,0,1760227328,13163839488,45772800,1440509952,23068,1646018,0,30810112,43393024,984207360,
31-05 14:36:40,19.750,79.750,0.500,0,0,1761566720,13169688576,45772800,1433321472,36956,2306221,0,0,43393024,984207360,
31-05 14:36:41,20.250,79.250,0.500,0,0,1761452032,13170024448,45772800,1433100288,37593,2475425,0,0,43393024,984207360,
31-05 14:36:42,20.301,78.947,0.752,0,0,1761693696,13166592000,45772800,1436291072,27405,1645934,0,0,43393024,984207360,
31-05 14:36:43,22.250,77.250,0.500,0,0,1760718848,13167423488,45772800,1436434432,39039,2552818,0,0,43393024,984207360,
31-05 14:36:44,23.750,74,0.500,1.750,0,1761476608,13163069440,45899776,1439907840,39859,2635796,0,30961664,43393024,984207360,
31-05 14:36:45,19.549,80.451,0,0,0,1760837632,13163790336,45899776,1439825920,30317,1729078,0,0,43393024,984207360,
31-05 14:36:46,21.750,77.750,0.500,0,0,1762238464,13162860544,45899776,1439354880,37846,2633791,0,0,43393024,984207360,
31-05 14:36:47,21.303,77.694,1.003,0,0,1762557952,13166940160,45899776,1434955776,35052,2306322,0,0,43393024,984207360,
31-05 14:36:48,19.298,80.451,0.251,0,0,1760923648,13163663360,45899776,1439866880,31949,1729259,0,0,43393024,984207360,
31-05 14:36:49,20.707,76.010,1.515,1.768,0,1760370688,13173329920,46026752,1430626304,32234,2141386,0,31043584,43393024,984207360,
31-05 14:36:50,19.250,80,0.750,0,0,1761226752,13169582080,46026752,1433530368,27231,1976051,0,1691648,43393024,984207360,
31-05 14:36:51,16.121,83.627,0.252,0,0,1759711232,13158744064,46026752,1445883904,20348,1076183,0,0,43393024,984207360,
31-05 14:36:52,19.799,78.697,1.504,0,0,1761878016,13158809600,46026752,1443655680,31143,1976149,0,0,43393024,984207360,
31-05 14:36:53,17.884,81.864,0.252,0,0,1762607104,13168816128,46026752,1432920064,28787,1728425,0,0,43393024,984207360,
31-05 14:36:54,19,76,2,3,0,1761656832,13171638272,46153728,1430921216,26939,1810557,0,31006720,43393024,984207360,
31-05 14:36:55,20.352,79.397,0.251,0,0,1760538624,13168926720,46153728,1434750976,33681,1976359,0,0,43393024,984207360,
31-05 14:36:56,17.794,81.704,0.501,0,0,1762521088,13161873408,46153728,1439825920,36012,2058797,0,0,43393024,984207360,
31-05 14:36:57,20.250,79.500,0.250,0,0,1762238464,13166292992,46161920,1435684864,35553,2552829,0,32768,43393024,984207360,
31-05 14:36:58,20,79.500,0.500,0,0,1761755136,13171724288,46161920,1430736896,40848,2552071,0,0,43393024,984207360,
31-05 14:36:59,20.603,75.126,1.005,3.266,0,1762304000,13172154368,46288896,1429635072,33438,2388154,0,31064064,43393024,984207360,
31-05 14:37:00,19.202,80.549,0.249,0,0,1762242560,13180346368,46288896,1421504512,32116,1893541,0,4296704,43393024,984207360,
31-05 14:37:01,23.308,76.441,0.251,0,0,1759739904,13177536512,46288896,1426829312,32945,2145943,0,0,43393024,984207360,
31-05 14:37:02,19.048,80.451,0.501,0,0,1762213888,13176791040,46288896,1425104896,34419,2223499,0,12288,43393024,984207360,
31-05 14:37:03,21.197,78.304,0.499,0,0,1762062336,13175246848,46288896,1426808832,31151,1968941,0,0,43393024,984207360,
31-05 14:37:04,21.662,74.307,1.763,2.267,0,1760985088,13178630144,46415872,1424384000,32058,2216099,0,31113216,43393024,984207360,
31-05 14:37:05,21,78.250,0.750,0,0,1762451456,13176410112,46415872,1425137664,39839,2543935,0,0,43393024,984207360,
31-05 14:37:06,19.750,79.750,0.500,0,0,1761873920,13175570432,46415872,1426558976,28356,1808448,0,0,43393024,984207360,
31-05 14:37:07,20.301,79.449,0.251,0,0,1760292864,13182230528,46415872,1421484032,34538,2223536,0,0,43393024,984207360,
31-05 14:37:08,22.195,77.556,0.249,0,0,1761062912,13185032192,46415872,1417928704,35953,2305854,0,0,43393024,984207360,
31-05 14:37:09,20.403,76.071,1.259,2.267,0,1761402880,13178548224,46542848,1423982592,34696,2140904,0,31096832,43393024,984207360,
31-05 14:37:10,21.250,78,0.750,0,0,1761116160,13182275584,46542848,1420558336,33748,2470186,0,0,43393024,984207360,
31-05 14:37:11,20.802,78.697,0.501,0,0,1761337344,13184053248,46542848,1418559488,37504,2310677,0,0,43393024,984207360,
31-05 14:37:12,18.500,81.250,0.250,0,0,1761955840,13179011072,46542848,1422995456,29127,1976111,0,0,43393024,984207360,
31-05 14:37:13,20.050,79.449,0.501,0,0,1761607680,13179424768,46542848,1422942208,38736,2387565,0,0,43393024,984207360,
31-05 14:37:14,21.053,74.436,1.253,3.258,0,1761103872,13179867136,46669824,1422884864,31563,2223487,0,31100928,43393024,984207360,
31-05 14:37:15,19.048,80.201,0.752,0,0,1762156544,13175824384,46669824,1425883136,30347,1893211,0,0,43393024,984207360,
31-05 14:37:16,18.454,81.297,0.249,0,0,1760481280,13181972480,46669824,1421410304,34399,2305269,0,0,43393024,984207360,
31-05 14:37:17,21.250,78,0.750,0,0,1761415168,13177290752,46669824,1425182720,36199,2305544,0,0,43393024,984207360,
31-05 14:37:18,21.662,78.086,0.252,0,0,1762074624,13183750144,46669824,1418076160,33352,1976590,0,0,43393024,984207360,
31-05 14:37:19,20.907,75.819,1.008,2.267,0,1762004992,13191409664,46796800,1410367488,35645,2306191,0,31121408,43393024,984207360,
31-05 14:37:20,19.347,79.899,0.754,0,0,1762242560,13188575232,46796800,1412988928,36207,2634172,0,0,43393024,984207360,
31-05 14:37:21,20.500,79.250,0.250,0,0,1761361920,13190193152,46796800,1412263936,32565,2145937,0,1691648,43393024,984207360,
31-05 14:37:22,19.849,79.397,0.754,0,0,1762553856,13191741440,46796800,1409527808,36055,2387607,0,0,43393024,984207360,
31-05 14:37:23,22.388,77.114,0.498,0,0,1762840576,13193785344,46796800,1407221760,42170,2800169,0,0,43393024,984207360,
31-05 14:37:24,19.950,76.309,0.998,2.743,0,1760686080,13191704576,46923776,1411362816,29248,1893906,0,31141888,43393024,984207360,
31-05 14:37:25,22.055,77.444,0.501,0,0,1760362496,13186793472,46923776,1416622080,35726,2222287,0,0,43393024,984207360,
31-05 14:37:26,22.670,76.826,0.504,0,0,1761562624,13189414912,46923776,1412816896,32310,2142299,0,0,43393024,984207360,
31-05 14:37:27,12.438,87.562,0,0,0,1761681408,13179310080,46923776,1422819328,66,82617,0,0,43393024,984207360,
31-05 14:37:28,21.197,78.554,0.249,0,0,1760956416,13181849600,46923776,1421004800,35621,2058896,0,0,43393024,984207360,
31-05 14:37:29,20.398,76.119,0.746,2.736,0,1761705984,13182144512,47050752,1419833344,32941,2140548,0,31121408,43393024,984207360,
31-05 14:37:30,17.500,82.250,0.250,0,0,1761320960,13179768832,47050752,1422594048,23780,1482081,0,0,43393024,984207360,
31-05 14:37:31,20.301,79.198,0.501,0,0,1761009664,13176213504,47050752,1426460672,32397,2064265,0,0,43393024,984207360,
31-05 14:37:32,21.608,77.889,0.503,0,0,1761746944,13182349312,47050752,1419587584,35871,2387717,0,0,43393024,984207360,
31-05 14:37:33,19.849,79.397,0.754,0,0,1761132544,13176270848,47050752,1426284544,36106,2388197,0,0,43393024,984207360,
31-05 14:37:34,20.403,75.567,1.008,3.023,0,1761841152,13174558720,47177728,1427152896,37275,2470101,0,31084544,43393024,984207360,
31-05 14:37:35,22.500,76.750,0.750,0,0,1760165888,13173600256,47177728,1429786624,37724,2460068,0,0,43393024,984207360,
31-05 14:37:36,19.750,80,0.250,0,0,1761456128,13181878272,47177728,1420222464,31172,1887729,0,1699840,43393024,984207360,
31-05 14:37:37,20.301,79.198,0.501,0,0,1762144256,13184159744,47177728,1417252864,35038,2300096,0,0,43393024,984207360,
31-05 14:37:38,19,80.750,0.250,0,0,1762213888,13190955008,47177728,1410392064,32177,2140871,0,0,43393024,984207360,
31-05 14:37:39,19.403,77.114,0.746,2.736,0,1761853440,13191815168,47304704,1409769472,30367,2058062,0,31121408,43393024,984207360,
31-05 14:37:40,19.298,80.201,0.501,0,0,1760833536,13190008832,47304704,1412603904,32854,2140810,0,0,43393024,984207360,
31-05 14:37:41,23.750,75.500,0.750,0,0,1761472512,13191364608,47304704,1410613248,37942,2475376,0,0,43393024,984207360,
31-05 14:37:42,17.500,82,0.500,0,0,1761030144,13187751936,47304704,1414668288,23918,1400199,0,0,43393024,984207360,
31-05 14:37:43,21.805,77.444,0.752,0,0,1762603008,13185499136,47304704,1415356416,42216,2716707,0,0,43393024,984207360,
31-05 14:37:44,22,74,1.250,2.750,0,1762729984,13183950848,47431680,1416646656,37071,2470080,0,31092736,43393024,984207360,
31-05 14:37:45,19.395,79.849,0.756,0,0,1760714752,13174890496,47431680,1427734528,36964,2303902,0,0,43393024,984207360,
31-05 14:37:46,21.750,78,0.250,0,0,1761968128,13174337536,47431680,1427034112,31014,2141676,0,0,43393024,984207360,
31-05 14:37:47,21.554,77.945,0.501,0,0,1760800768,13174083584,47431680,1428455424,31443,2140828,0,0,43393024,984207360,
31-05 14:37:48,20.551,79.449,0,0,0,1760301056,13161099264,47431680,1441943552,31738,1976626,0,0,43393024,984207360,
31-05 14:37:49,25.815,70.677,1.253,2.256,0,1762676736,13170307072,47558656,1430233088,39697,2634489,0,31039488,43393024,984207360,
31-05 14:37:50,21.393,77.114,1.493,0,0,1760776192,13167718400,47558656,1434722304,38997,2553125,0,0,43393024,984207360,
31-05 14:37:51,18.136,81.864,0,0,0,1761550336,13161758720,47558656,1439907840,28873,1734875,0,1691648,43393024,984207360,
31-05 14:37:52,19.598,80.151,0.251,0,0,1759641600,13169950720,47558656,1433624576,36008,2305039,0,0,43393024,984207360,
31-05 14:37:53,22.980,76.515,0.505,0,0,1760591872,13163937792,47558656,1438687232,37122,2469896,0,0,43393024,984207360,
31-05 14:37:54,19.900,76.866,0.746,2.488,0,1760780288,13158076416,47685632,1444233216,32232,1976110,0,31084544,43393024,984207360,
31-05 14:37:55,19.250,80.500,0.250,0,0,1761738752,13151461376,47685632,1449869312,35073,2299131,0,0,43393024,984207360,
31-05 14:37:56,20,79.500,0.500,0,0,1761689600,13144629248,47685632,1456680960,38863,2379749,0,0,43393024,984207360,
31-05 14:37:57,21.197,78.055,0.748,0,0,1761316864,13134659584,47685632,1466744832,34746,2298943,0,0,43393024,984207360,
31-05 14:37:58,18.296,81.454,0.251,0,0,1759838208,13136207872,47685632,1466568704,21437,1641747,0,0,43393024,984207360,
31-05 14:37:59,22.727,72.727,1.515,3.030,0,1760989184,13131841536,47812608,1469624320,38414,2387807,0,30584832,43393024,984207360,
31-05 14:38:00,18.250,81.500,0.250,0,0,1760858112,13141274624,47812608,1460256768,31923,1894643,0,0,43393024,984207360,
31-05 14:38:01,19.950,79.551,0.499,0,0,1760391168,13137985536,47812608,1464012800,35749,2310663,0,0,43393024,984207360,
31-05 14:38:02,20.603,79.146,0.251,0,0,1760813056,13145083904,47812608,1456492544,35237,2305302,0,0,43393024,984207360,
31-05 14:38:03,16.877,82.620,0.504,0,0,1762791424,13140672512,47812608,1458925568,28466,1729484,0,0,43393024,984207360,
31-05 14:38:04,17.706,78.803,1.247,2.244,0,1761599488,13121916928,47951872,1478586368,27178,1564323,4096,30883840,43393024,984207360,
31-05 14:38:05,22,78,0,0,0,1762734080,13123559424,47951872,1475747840,38661,2551882,0,0,43393024,984207360,
31-05 14:38:06,19.298,80.201,0.501,0,0,1760894976,13128626176,47951872,1472520192,28000,1812096,0,0,43393024,984207360,
31-05 14:38:07,21.500,78.500,0,0,0,1760776192,13131464704,47951872,1469800448,31613,2056517,0,0,43393024,984207360,
31-05 14:38:08,15.750,83.750,0.500,0,0,1762807808,13128769536,47951872,1470464000,29321,1811669,0,0,43393024,984207360,
31-05 14:38:09,18.797,77.945,1.003,2.256,0,1759756288,13132582912,48078848,1469571072,30108,1893862,0,30769152,43393024,984207360,
31-05 14:38:10,21.212,78.283,0.505,0,0,1761943552,13141499904,48078848,1458466816,34846,2387560,0,0,43393024,984207360,
31-05 14:38:11,21.662,77.582,0.756,0,0,1760858112,13139808256,48078848,1461243904,37588,2475469,0,0,43393024,984207360,
31-05 14:38:12,21.554,77.694,0.752,0,0,1761603584,13139927040,48078848,1460379648,31249,2059079,0,1486848,43393024,984207360,
31-05 14:38:13,21.608,77.638,0.754,0,0,1761566720,13147959296,48078848,1452384256,41012,2716803,0,0,43393024,984207360,
31-05 14:38:14,20.854,76.382,1.256,1.508,0,1761271808,13153492992,48205824,1447014400,35895,2387682,0,30920704,43393024,984207360,
31-05 14:38:15,16.792,82.456,0.752,0,0,1763311616,13160226816,48205824,1438244864,32415,1893219,0,0,43393024,984207360,
31-05 14:38:16,18.797,80.702,0.501,0,0,1761304576,13160435712,48205824,1440043008,35331,2223784,0,0,43393024,984207360,
31-05 14:38:17,19.849,79.146,1.005,0,0,1761857536,13158539264,48205824,1441394688,31327,2222320,0,0,43393024,984207360,
31-05 14:38:18,18.045,81.454,0.501,0,0,1760460800,13156253696,48205824,1445076992,28514,1648182,0,0,43393024,984207360,
31-05 14:38:19,22.055,74.185,1.253,2.506,0,1762037760,13158313984,48332800,1441308672,37778,2223199,0,31051776,43393024,984207360,
31-05 14:38:20,18.434,80.808,0.758,0,0,1761288192,13160636416,48332800,1439735808,30092,2058178,0,0,43393024,984207360,
31-05 14:38:21,20.603,78.894,0.503,0,0,1762086912,13164539904,48332800,1435041792,35375,2311824,0,0,43393024,984207360,
31-05 14:38:22,20,79.250,0.750,0,0,1760858112,13157888000,48332800,1442930688,35147,2305440,0,1691648,43393024,984207360,
31-05 14:38:23,19.395,80.353,0.252,0,0,1761402880,13153267712,48332800,1447014400,37146,2470094,0,0,43393024,984207360,
31-05 14:38:24,19.851,76.675,0.744,2.730,0,1761021952,13143638016,48459776,1456889856,32440,1976124,0,30998528,43393024,984207360,
31-05 14:38:25,19.500,80.500,0,0,0,1760468992,13132414976,48459776,1468665856,35321,2305486,0,0,43393024,984207360,
31-05 14:38:26,20.101,79.397,0.503,0,0,1760272384,13135261696,48459776,1466015744,36949,2223655,0,0,43393024,984207360,
31-05 14:38:27,18.045,81.704,0.251,0,0,1762209792,13119799296,48459776,1479540736,23771,1645795,0,0,43393024,984207360,
31-05 14:38:28,21.106,78.141,0.754,0,0,1760260096,13128269824,48459776,1472946176,38199,2470778,0,0,43393024,984207360,
31-05 14:38:29,20.907,76.322,0.756,2.015,0,1761103872,13144588288,48586752,1455648768,32497,2058037,0,30838784,43393024,984207360,
31-05 14:38:30,20.200,79.551,0.249,0,0,1762037760,13143355392,48586752,1455947776,29983,1811384,0,0,43393024,984207360,
31-05 14:38:31,25.250,74,0.750,0,0,1762140160,13158907904,48586752,1440292864,36845,2237163,0,0,43393024,984207360,
31-05 14:38:32,21.250,78.500,0.250,0,0,1761918976,13169250304,48586752,1430175744,37686,2469031,0,0,43393024,984207360,
31-05 14:38:33,21.945,77.805,0.249,0,0,1762902016,13163208704,48586752,1435238400,32042,2141622,0,0,43393024,984207360,
31-05 14:38:34,19.750,76.750,1.250,2.250,0,1761427456,13164961792,48713728,1434820608,36837,2387487,0,31051776,43393024,984207360,
31-05 14:38:35,19.250,80.750,0,0,0,1762648064,13166063616,48713728,1432506368,35011,2305437,0,0,43393024,984207360,
31-05 14:38:36,18.388,81.108,0.504,0,0,1761357824,13172465664,48713728,1427410944,35266,2057999,0,0,43393024,984207360,
31-05 14:38:37,20.698,79.052,0.249,0,0,1761554432,13181153280,48713728,1418555392,36440,2635769,0,0,43393024,984207360,
31-05 14:38:38,21.197,78.304,0.499,0,0,1760604160,13170966528,48713728,1429712896,35433,2301227,0,0,43393024,984207360,
31-05 14:38:39,20.750,74.500,2,2.750,0,1761140736,13167296512,48840704,1432739840,33030,1969516,0,31068160,43393024,984207360,
31-05 14:38:40,18.703,81.047,0.249,0,0,1761992704,13172342784,48840704,1426845696,32929,2218896,0,0,43393024,984207360,
31-05 14:38:41,21.554,77.444,1.003,0,0,1761423360,13180727296,48840704,1419059200,36389,2402560,0,0,43393024,984207360,
31-05 14:38:42,19.451,80.050,0.499,0,0,1760591872,13176340480,48840704,1424306176,32959,2058770,0,0,43393024,984207360,
31-05 14:38:43,21.914,77.330,0.756,0,0,1762168832,13182291968,48840704,1416794112,38198,2303839,0,0,43393024,984207360,
31-05 14:38:44,18,77.250,2.250,2.500,0,1760894976,13184516096,48967680,1415757824,28651,1729616,0,31117312,43393024,984207360,
31-05 14:38:45,17.706,82.294,0,0,0,1761464320,13177102336,48967680,1422647296,17434,1152858,0,0,43393024,984207360,
31-05 14:38:46,20.500,78.750,0.750,0,0,1762197504,13169102848,48967680,1429921792,37116,2388053,0,0,43393024,984207360,
31-05 14:38:47,21.500,77.750,0.750,0,0,1761562624,13173161984,48967680,1426513920,38407,2470099,0,0,43393024,984207360,
31-05 14:38:48,18.500,81.500,0,0,0,1763373056,13168054272,48967680,1429819392,32732,1976672,0,290816,43393024,984207360,
31-05 14:38:49,21.608,75.628,0.503,2.261,0,1761079296,13180882944,49094656,1419165696,39586,2629646,0,31080448,43393024,984207360,
31-05 14:38:50,21.750,77.750,0.500,0,0,1761533952,13172051968,49094656,1427558400,34922,2216109,0,0,43393024,984207360,
31-05 14:38:51,18.045,81.704,0.251,0,0,1762709504,13163937792,49094656,1434497024,30530,1983936,0,0,43393024,984207360,
31-05 14:38:52,19.298,80.201,0.501,0,0,1761681408,13161672704,49094656,1437794304,35185,1971443,0,0,43393024,984207360,
31-05 14:38:53,21.250,78.500,0.250,0,0,1760079872,13161672704,49094656,1439395840,34551,2305318,0,1691648,43393024,984207360,
31-05 14:38:54,18.593,78.392,0.754,2.261,0,1762394112,13159596032,49221632,1439043584,26818,1811898,0,31002624,43393024,984207360,
31-05 14:38:55,22.362,77.136,0.503,0,0,1759666176,13167865856,49221632,1433509888,34856,2305444,0,0,43393024,984207360,
31-05 14:38:56,23.058,75.940,1.003,0,0,1763045376,13172928512,49221632,1425084416,39428,2470263,0,0,43393024,984207360,
31-05 14:38:57,20.151,79.597,0.252,0,0,1763397632,13174525952,49221632,1423138816,32291,2222758,0,0,43393024,984207360,
31-05 14:38:58,20.948,78.803,0.249,0,0,1763979264,13172797440,49221632,1424302080,33457,2141502,0,0,43393024,984207360,
31-05 14:38:59,21.500,75.250,0.750,2.500,0,1762447360,13177851904,49348608,1420656640,36067,2387647,0,31059968,43393024,984207360,
31-05 14:39:00,19.950,79.551,0.499,0,0,1762304000,13171470336,49348608,1427189760,25547,1646955,0,0,43393024,984207360,
31-05 14:39:01,22.250,77.250,0.500,0,0,1760141312,13161078784,49348608,1439748096,37678,2073007,0,0,43393024,984207360,
31-05 14:39:02,20.250,79.500,0.250,0,0,1760714752,13167341568,49348608,1432915968,36631,2634841,0,0,43393024,984207360,
31-05 14:39:03,26,73.750,0.250,0,0,1762115584,13175242752,49348608,1423613952,30756,1728191,0,0,43393024,984207360,
31-05 14:39:04,20.500,76.500,1.250,1.750,0,1761357824,13173501952,49475584,1425993728,35980,2306463,0,31010816,43393024,984207360,
31-05 14:39:05,19.250,80.500,0.250,0,0,1761423360,13166411776,49475584,1433030656,28179,1976091,0,0,43393024,984207360,
31-05 14:39:06,17.955,81.796,0.249,0,0,1760354304,13159047168,49475584,1441472512,20248,1069916,0,0,43393024,984207360,
31-05 14:39:07,20.500,79,0.500,0,0,1762865152,13176991744,49475584,1421021184,26210,1812114,0,0,43393024,984207360,
31-05 14:39:08,16.583,83.166,0.251,0,0,1763237888,13171580928,49475584,1426063360,19300,1070186,0,0,43393024,984207360,
31-05 14:39:09,15.829,79.648,1.256,3.266,0,1760841728,13167783936,49602560,1432133632,20484,1152011,0,31051776,43393024,984207360,
31-05 14:39:10,19.048,80.201,0.752,0,0,1761923072,13173854208,49602560,1424994304,31701,1894024,0,0,43393024,984207360,
31-05 14:39:11,21.357,78.392,0.251,0,0,1761820672,13174075392,49610752,1424871424,39816,2402135,0,32768,43393024,984207360,
31-05 14:39:12,21,78.500,0.500,0,0,1762406400,13180669952,49610752,1417699328,32031,2217682,0,0,43393024,984207360,
31-05 14:39:13,20.854,78.894,0.251,0,0,1761210368,13187166208,49610752,1412403200,36302,2380691,0,54902784,43393024,984207360,
31-05 14:39:14,21.303,75.439,0.501,2.757,0,1761660928,13182849024,49737728,1416155136,35608,2379739,0,31150080,43393024,984207360,
31-05 14:39:15,18.342,81.407,0.251,0,0,1762033664,13177581568,49737728,1421058048,31460,1728451,0,0,43393024,984207360,
31-05 14:39:16,22.807,76.942,0.251,0,0,1761132544,13174747136,49737728,1424801792,42929,2964584,0,12288,43393024,984207360,
31-05 14:39:17,22.807,76.692,0.501,0,0,1763201024,13175558144,49737728,1421926400,37920,2470122,0,0,43393024,984207360,
31-05 14:39:18,18.045,81.454,0.501,0,0,1762373632,13175386112,49737728,1422938112,29876,1647998,0,8400896,43393024,984207360,
31-05 14:39:19,21.500,74.250,1.250,3,0,1762762752,13176750080,49864704,1421053952,35979,2141301,0,31100928,43393024,984207360,
31-05 14:39:20,24.311,75.188,0.501,0,0,1761964032,13182722048,49864704,1415880704,39513,2633878,0,0,43393024,984207360,
31-05 14:39:21,20.250,79.250,0.500,0,0,1762754560,13191950336,49864704,1405894656,28584,1744890,0,0,43393024,984207360,
31-05 14:39:22,21.608,77.889,0.503,0,0,1762226176,13187063808,49864704,1411330048,39001,2305300,0,0,43393024,984207360,
31-05 14:39:23,20.551,78.947,0.501,0,0,1763540992,13183758336,49864704,1413345280,38208,2470317,0,0,43393024,984207360,
31-05 14:39:24,19.154,76.368,1.493,2.985,0,1762893824,13190610944,49991680,1407021056,32141,1811328,0,31162368,43393024,984207360,
31-05 14:39:25,22.111,77.387,0.503,0,0,1761157120,13187956736,49991680,1411448832,36478,2470094,0,0,43393024,984207360,
31-05 14:39:26,22.613,76.884,0.503,0,0,1760940032,13184774144,49991680,1414852608,39010,2469997,0,0,43393024,984207360,
31-05 14:39:27,21.303,77.945,0.752,0,0,1761075200,13181292544,49991680,1418215424,36421,2304586,0,0,43393024,984207360,
31-05 14:39:28,22.111,77.136,0.754,0,0,1761456128,13183741952,49991680,1415393280,38701,2470147,0,0,43393024,984207360,
31-05 14:39:29,21.357,74.623,0.754,3.266,0,1762791424,13181652992,50118656,1416040448,39907,2635762,0,31145984,43393024,984207360,
31-05 14:39:30,19,80.750,0.250,0,0,1761509376,13176741888,50118656,1422237696,26335,1646884,0,0,43393024,984207360,
31-05 14:39:31,22.166,77.582,0.252,0,0,1761914880,13175717888,50118656,1422860288,28521,1660287,0,0,43393024,984207360,
31-05 14:39:32,21.303,77.945,0.752,0,0,1762553856,13176147968,50118656,1421795328,40645,2470155,0,0,43393024,984207360,
31-05 14:39:33,21.303,78.446,0.251,0,0,1761701888,13170155520,50118656,1428639744,33424,2141493,0,0,43393024,984207360,
31-05 14:39:34,22.195,74.065,1.496,2.244,0,1760989184,13168267264,50245632,1431105536,38687,2470324,0,31096832,43393024,984207360,
31-05 14:39:35,20.750,78.500,0.750,0,0,1763262464,13167108096,50245632,1429991424,35273,2304728,0,0,43393024,984207360,
31-05 14:39:36,18.250,81.750,0,0,0,1759936512,13159718912,50245632,1440706560,27680,1730135,0,0,43393024,984207360,
31-05 14:39:37,20.698,79.052,0.249,0,0,1762582528,13167063040,50245632,1430716416,37598,2470231,0,0,43393024,984207360,
31-05 14:39:38,21.970,77.778,0.253,0,0,1761230848,13167976448,50245632,1431154688,38586,2470223,0,0,43393024,984207360,
31-05 14:39:39,16.459,79.551,0.998,2.993,0,1763999744,13160562688,50372608,1435668480,27374,1728436,0,31010816,43393024,984207360,
31-05 14:39:40,21.357,78.643,0,0,0,1761181696,13170204672,50372608,1428844544,39664,2470371,0,0,43393024,984207360,
31-05 14:39:41,21.554,77.694,0.752,0,0,1762574336,13183381504,50372608,1414275072,33469,2319651,0,0,43393024,984207360,
